"unique_key","created_date","closed_date","complaint_type","descriptor","borough","incident_zip","status","latitude","longitude"
"70037443","2026-08-11T19:30:00.000",,"UNSANITARY CONDITION","PESTS","QUEENS","11354","Open","40.765893841511435","-73.82309445268803"
"70035387","2026-08-11T19:29:59.000","2026-08-11T19:30:00.000","Water Maintenance","Fire Hydrant Running","MANHATTAN","10033","Closed","40.85140685894864","-73.9380808478241"
"70027079","2026-08-11T19:29:58.000",,"WATER LEAK","DAMP SPOT","BRONX","10463","Open","40.889113755982365","-73.91298552272116"
"70027271","2026-08-11T19:29:58.000",,"DOOR/WINDOW","DOOR","BRONX","10473","Open","40.82483117267298","-73.85423189520691"
"70032980","2026-08-11T19:29:58.000",,"UNSANITARY CONDITION","MOLD","BRONX","10463","Open","40.889113755982365","-73.91298552272116"
"70028573","2026-08-11T19:29:58.000",,"PAINT/PLASTER","WALL","BRONX","10463","Open","40.889113755982365","-73.91298552272116"
"70037571","2026-08-11T19:29:58.000",,"FLOORING/STAIRS","FLOOR","BRONX","10463","Open","40.889113755982365","-73.91298552272116"
"70037511","2026-08-11T19:29:58.000",,"PAINT/PLASTER","WINDOW/FRAME","BRONX","10463","Open","40.889113755982365","-73.91298552272116"
"70028724","2026-08-11T19:29:45.000",,"Dead/Dying Tree","Planted More Than 2 Years Ago","BRONX","10469","In Progress","40.86113308712519","-73.83803940127974"
"70033390","2026-08-11T19:29:26.000","2026-08-11T19:56:14.000","Blocked Driveway","Partial Access","QUEENS","11354","Closed","40.763633508859016","-73.81014089547031"
"70031009","2026-08-11T19:29:01.000","2026-08-11T20:18:12.000","Illegal Parking","Blocked Hydrant","BRONX","10461","Closed","40.847010788898224","-73.828018444979"
"70036682","2026-08-11T19:28:57.000",,"Street Condition","Pothole","QUEENS","11365","Open",,
"70030560","2026-08-11T19:28:48.000",,"Residential Disposal Complaint","Waste Not Separated","STATEN ISLAND","10306","In Progress","40.57169278171409","-74.12918698104077"
"70036840","2026-08-11T19:28:48.000","2026-08-11T19:35:08.000","Mosquitoes","Large Number of Mosquitoes","BROOKLYN","11236","Closed","40.63101742708948","-73.88772106931083"
"70035149","2026-08-11T19:28:43.000",,"Street Condition","Pothole","BRONX","10473","Open",,
"70035726","2026-08-11T19:28:40.000","2026-08-11T20:10:36.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11205","Closed","40.696573564726485","-73.97452172565382"
"70034768","2026-08-11T19:28:31.000","2026-08-11T21:23:38.000","Abandoned Vehicle","With License Plate","QUEENS","11418","Closed","40.692497679486635","-73.8371220108271"
"70030390","2026-08-11T19:28:28.000",,"Illegal Parking","Blocked Hydrant","QUEENS","11378","In Progress","40.730102383104075","-73.91868466307024"
"70026703","2026-08-11T19:28:20.000","2026-08-11T20:54:32.000","Abandoned Vehicle","With License Plate","BROOKLYN","11235","Closed","40.588883197185375","-73.94073657060414"
"70033981","2026-08-11T19:28:02.000","2026-08-12T00:00:57.000","Noise - Residential","Loud Music/Party","BRONX","10451","Closed","40.82619710600771","-73.9169051167292"
"70036426","2026-08-11T19:27:50.000","2026-08-11T21:56:18.000","Illegal Parking","Blocked Hydrant","QUEENS","11368","Closed","40.7431495769959","-73.86237882268291"
"70026567","2026-08-11T19:27:47.000",,"Sewer Maintenance","Flooding on Street","STATEN ISLAND","10308","In Progress","40.53784193076283","-74.14454131239711"
"70037240","2026-08-11T19:27:44.000","2026-08-11T21:41:13.000","Encampment","N/A","BROOKLYN","11222","Closed","40.7267276508964","-73.95659697985963"
"70034184","2026-08-11T19:27:31.000","2026-08-11T19:49:41.000","Non-Emergency Police Matter","Other (complaint details)","BROOKLYN","11216","Closed","40.6827092815582","-73.95510049610861"
"70032459","2026-08-11T19:27:29.000","2026-08-11T22:43:49.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10456","Closed","40.836180721669436","-73.90415748978312"
"70031303","2026-08-11T19:27:20.000",,"For Hire Vehicle Complaint","Driver Complaint - Non Passenger","QUEENS","11106","In Progress","40.75798491981194","-73.9336448730687"
"70036946","2026-08-11T19:27:04.000",,"Noise","Construction","MANHATTAN","10013","In Progress","40.717356935587375","-74.00360017641518"
"70030947","2026-08-11T19:26:46.000",,"Sewer Maintenance","Backup","STATEN ISLAND","10308","In Progress","40.53784193076283","-74.14454131239711"
"70032425","2026-08-11T19:26:26.000",,"Noise","Construction Equipment","BROOKLYN","11235","In Progress","40.58317437006539","-73.9534393442662"
"70026925","2026-08-11T19:26:10.000",,"Mobile Food Vendor","Smoke/Odor","QUEENS","11354","In Progress","40.761522918082534","-73.82952426916104"
"70036283","2026-08-11T19:25:43.000","2026-08-11T22:32:19.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11201","Closed","40.695482340480766","-73.98064908964048"
"70027584","2026-08-11T19:25:21.000","2026-08-11T20:57:50.000","Illegal Parking","Posted Parking Sign Violation","STATEN ISLAND","10305","Closed","40.60836871841217","-74.06401310158667"
"70036332","2026-08-11T19:25:19.000",,"Blocked Driveway","No Access","QUEENS","11435","In Progress","40.69650058793523","-73.80269759363706"
"70034355","2026-08-11T19:25:14.000",,"FLOORING/STAIRS","STAIRS","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70034565","2026-08-11T19:25:14.000",,"FLOORING/STAIRS","STAIRS","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70037466","2026-08-11T19:25:09.000",,"UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","BROOKLYN","11233","Open","40.68261262559691","-73.93638795198703"
"70037967","2026-08-11T19:25:09.000","2026-08-11T19:45:31.000","Illegal Parking","Blocked Crosswalk","MANHATTAN","10023","Closed","40.768391423605024","-73.98167846057568"
"70032997","2026-08-11T19:25:08.000",,"UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","BROOKLYN","11233","Open","40.68261262559691","-73.93638795198703"
"70030384","2026-08-11T19:25:08.000","2026-08-11T20:10:35.000","Illegal Parking","Posted Parking Sign Violation","QUEENS","11365","Closed","40.73491671498902","-73.8045179176109"
"70033052","2026-08-11T19:25:07.000",,"PLUMBING","BASIN/SINK","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70031074","2026-08-11T19:25:07.000","2026-08-11T20:54:26.000","Abandoned Vehicle","With License Plate","BROOKLYN","11235","Closed","40.588883197185375","-73.94073657060414"
"70037402","2026-08-11T19:25:07.000",,"WATER LEAK","SLOW LEAK","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70037610","2026-08-11T19:25:07.000",,"DOOR/WINDOW","DOOR FRAME","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70028667","2026-08-11T19:25:06.000",,"DOOR/WINDOW","DOOR","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70032976","2026-08-11T19:25:06.000",,"UNSANITARY CONDITION","MOLD","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70037568","2026-08-11T19:25:06.000",,"FLOORING/STAIRS","FLOOR","BRONX","10458","Open","40.858052508996636","-73.8909130551251"
"70026451","2026-08-11T19:24:52.000","2026-08-11T19:36:54.000","Violation of Park Rules","BBQ Outside Authorized Area","BROOKLYN","11218","Closed","40.645162123509614","-73.97931958244115"
"70033426","2026-08-11T19:24:47.000","2026-08-11T19:38:56.000","Illegal Parking","Parking Permit Improper Use","QUEENS","11368","Closed","40.7561212607332","-73.86237007014132"
"70032813","2026-08-11T19:24:45.000",,"Consumer Complaint","Restaurant","BRONX","10453","In Progress","40.85440379042008","-73.90202378687984"
"70034176","2026-08-11T19:24:35.000","2026-08-11T20:07:31.000","Noise - Residential","Loud Music/Party","BROOKLYN","11238","Closed","40.679865599172935","-73.96249340597738"
"70031846","2026-08-11T19:24:25.000","2026-08-11T21:21:06.000","Illegal Parking","License Plate Obscured","QUEENS","11417","Closed","40.67974506511301","-73.85315015006789"
"70029509","2026-08-11T19:24:18.000","2026-08-11T22:31:27.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10457","Closed","40.83826484237323","-73.90522783028261"
"70033188","2026-08-11T19:24:18.000","2026-08-11T19:24:18.000","Elevator","Elevator - Single Device On Property/No Alternate Service","BROOKLYN","11213","Open","40.66378426870688","-73.93786572797629"
"70035034","2026-08-11T19:24:11.000",,"Obstruction","Weeds or Grass","BROOKLYN","11236","In Progress","40.63145047176291","-73.88707544839944"
"70035531","2026-08-11T19:23:55.000","2026-08-11T21:22:24.000","Noise - Residential","Loud Music/Party","BROOKLYN","11235","Closed","40.58419050491946","-73.93245307663842"
"70030127","2026-08-11T19:23:48.000",,"DOOR/WINDOW","DOOR FRAME","BRONX","10458","Open","40.87334202329096","-73.88405038641469"
"70032473","2026-08-11T19:23:44.000","2026-08-11T19:45:31.000","Noise - Residential","Banging/Pounding","BRONX","10452","Closed","40.832780838847206","-73.92789684704749"
"70027248","2026-08-11T19:23:29.000",,"FLOORING/STAIRS","FLOOR","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70031468","2026-08-11T19:23:29.000",,"UNSANITARY CONDITION","MOLD","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70032956","2026-08-11T19:23:29.000",,"UNSANITARY CONDITION","PESTS","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70033101","2026-08-11T19:23:29.000",,"GENERAL","CABINET","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70034475","2026-08-11T19:23:29.000",,"PLUMBING","RADIATOR","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70031642","2026-08-11T19:23:29.000",,"DOOR/WINDOW","DOOR","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70037526","2026-08-11T19:23:29.000",,"PAINT/PLASTER","WALL","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70036116","2026-08-11T19:23:29.000",,"DOOR/WINDOW","WINDOW FRAME","BROOKLYN","11231","Open","40.67907804826365","-74.00988218371882"
"70037384","2026-08-11T19:23:19.000",,"DOOR/WINDOW","WINDOW FRAME","BROOKLYN","11207","Open","40.669725273952224","-73.88583547604252"
"70037593","2026-08-11T19:23:19.000",,"ELECTRIC","POWER OUTAGE","BROOKLYN","11207","Open","40.669725273952224","-73.88583547604252"
"70037442","2026-08-11T19:23:18.000",,"UNSANITARY CONDITION","PESTS","BRONX","10460","Open","40.84596385991485","-73.88158250803113"
"70028482","2026-08-11T19:23:17.000",,"UNSANITARY CONDITION","PESTS","BRONX","10460","Open","40.84596385991485","-73.88158250803113"
"70033085","2026-08-11T19:23:16.000",,"HEAT/HOT WATER","ENTIRE BUILDING","MANHATTAN","10027","Open","40.815614483902586","-73.95990606311659"
"70033907","2026-08-11T19:22:53.000",,"Water Maintenance","Fire Hydrant Running","BRONX","10468","In Progress","40.8665616453602","-73.90389677406746"
"70028998","2026-08-11T19:22:34.000","2026-08-11T19:38:57.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","10027","Closed","40.807129273329735","-73.94965958870036"
"70028310","2026-08-11T19:22:32.000","2026-08-11T21:22:23.000","Graffiti","Police Report Not Requested","BROOKLYN","11211","Closed","40.71559617946569","-73.94094856165262"
"70034215","2026-08-11T19:22:25.000","2026-08-12T00:20:48.000","Noise - Residential","Banging/Pounding","MANHATTAN","10009","Closed","40.72845741060336","-73.97786496822046"
"70036457","2026-08-11T19:22:10.000","2026-08-11T20:10:35.000","Illegal Parking","Blocked Sidewalk","QUEENS","11103","Closed","40.76958062747012","-73.91559304356464"
"70030494","2026-08-11T19:22:02.000","2026-08-11T19:49:41.000","Illegal Parking","Unauthorized Bus Layover","MANHATTAN","10019","Closed","40.76788087189685","-73.98149087437686"
"70031858","2026-08-11T19:21:50.000","2026-08-11T21:21:04.000","Illegal Parking","Blocked Hydrant","QUEENS","11417","Closed","40.679736513539176","-73.84866870468325"
"70033883","2026-08-11T19:21:49.000",,"Water Maintenance","Fire Hydrant Running Full","MANHATTAN","10034","In Progress","40.86848323435348","-73.91855883540413"
"70030564","2026-08-11T19:21:48.000",,"Residential Disposal Complaint","Bin Not Used","BROOKLYN","11212","In Progress","40.66330012048057","-73.92253637253673"
"70030352","2026-08-11T19:21:40.000","2026-08-11T20:07:32.000","Illegal Parking","Blocked Hydrant","QUEENS","11379","Closed","40.714817396094375","-73.87877819900054"
"70026655","2026-08-11T19:21:31.000","2026-08-11T20:00:40.000","Illegal Parking","Posted Parking Sign Violation","BRONX","10469","Closed","40.871962029922436","-73.83687043701073"
"70026626","2026-08-11T19:21:28.000","2026-08-11T19:42:18.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10456","Closed","40.83747910996361","-73.90769363386275"
"70037130","2026-08-11T19:21:28.000","2026-08-11T19:41:54.000","Blocked Driveway","No Access","BROOKLYN","11218","Closed","40.63556345049019","-73.96691032607522"
"70036835","2026-08-11T19:21:17.000","2026-08-11T19:21:17.000","General Construction/Plumbing","Building Permit - None","BROOKLYN","11235","Open","40.591846570754015","-73.93880761338094"
"70027930","2026-08-11T19:21:16.000","2026-08-11T19:21:16.000","Building/Use","Illegal Conversion Of Residential Building/Space","QUEENS","11423","Open","40.718151094726416","-73.76059954747448"
"70026719","2026-08-11T19:20:59.000","2026-08-11T19:22:54.000","Noise - Residential","Banging/Pounding","BROOKLYN","11214","Closed","40.60810108364675","-73.99938414563323"
"70029038","2026-08-11T19:20:52.000",,"Maintenance or Facility","Structure - Outdoors","MANHATTAN","10128","In Progress","40.78091459665541","-73.95021020033296"
"70030263","2026-08-11T19:20:43.000",,"Damaged Tree","Tree Leaning/Uprooted","QUEENS","11414","In Progress","40.665100949873874","-73.84836668392282"
"70026800","2026-08-11T19:20:41.000",,"Street Condition","Cave-in","BROOKLYN","11219","In Progress","40.63734938313302","-73.99329829711604"
"70028009","2026-08-11T19:20:25.000","2026-08-11T19:20:00.000","Water Maintenance","Fire Hydrant Running Full","MANHATTAN","10009","Closed","40.724491899722686","-73.98163280505841"
"70027137","2026-08-11T19:20:22.000",,"UNSANITARY CONDITION","MOLD","MANHATTAN","10027","Open","40.81281230589898","-73.95311251545624"
"70034573","2026-08-11T19:20:22.000",,"FLOORING/STAIRS","FLOOR","MANHATTAN","10027","Open","40.81281230589898","-73.95311251545624"
"70033064","2026-08-11T19:20:22.000",,"PAINT/PLASTER","WALL","MANHATTAN","10027","Open","40.81281230589898","-73.95311251545624"
"70027071","2026-08-11T19:20:20.000",,"WATER LEAK","HEAVY FLOW","BRONX","10467","Open","40.881901360890105","-73.8627895612548"
"70028623","2026-08-11T19:20:20.000",,"GENERAL","BELL/BUZZER/INTERCOM","BRONX","10467","Open","40.881901360890105","-73.8627895612548"
"70028193","2026-08-11T19:20:18.000","2026-08-11T21:29:56.000","Illegal Parking","Blocked Sidewalk","BROOKLYN","11209","Closed","40.61999159027402","-74.0248474868039"
"70034867","2026-08-11T19:20:13.000","2026-08-11T21:34:20.000","Blocked Driveway","No Access","QUEENS","11373","Closed","40.74486409317079","-73.87351590815894"
"70033606","2026-08-11T19:20:13.000",,"Illegal Dumping","Removal Request","QUEENS","11432","In Progress","40.714953746762816","-73.80434199359136"
"70035379","2026-08-11T19:19:50.000",,"Water Maintenance","Fire Hydrant Running","BRONX","10456","In Progress","40.83637882597317","-73.90147572994456"
"70028234","2026-08-11T19:19:38.000",,"Street Condition","Cave-in","QUEENS","11413","In Progress","40.6787829478052","-73.74410953520565"
"70036999","2026-08-11T19:19:29.000","2026-08-11T22:52:26.000","Noise - Residential","Banging/Pounding","BRONX","10458","Closed","40.86138205958547","-73.89410343591835"
"70036472","2026-08-11T19:19:14.000","2026-08-11T19:35:40.000","Blocked Driveway","No Access","QUEENS","11369","Closed","40.76710788415955","-73.87895377960616"
"70031073","2026-08-11T19:19:11.000","2026-08-11T20:54:49.000","Abandoned Vehicle","With License Plate","BROOKLYN","11235","Closed","40.58882006122098","-73.94072582528841"
"70029101","2026-08-11T19:19:09.000",,"Missed Collection","Compost","QUEENS","11435","In Progress","40.69118121033507","-73.80110145925791"
"70035536","2026-08-11T19:18:56.000","2026-08-11T20:43:40.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11235","Closed","40.59004805206974","-73.94282743587111"
"70029445","2026-08-11T19:18:51.000","2026-08-11T19:20:00.000","Water Maintenance","Fire Hydrant Running Full","BROOKLYN","11231","Closed","40.6789267484793","-74.01323870716895"
"70034286","2026-08-11T19:18:36.000",,"Sidewalk Condition","Sidewalk Violation","QUEENS","11357","In Progress","40.77487967224688","-73.79468109495858"
"70027636","2026-08-11T19:18:34.000","2026-08-11T20:28:39.000","Noise - Street/Sidewalk","Loud Talking","MANHATTAN","10026","Closed","40.80253238201791","-73.95087308778609"
"70028766","2026-08-11T19:18:30.000",,"Illegal Tree Damage","Unauthorized Tree Pruning","QUEENS","11372","In Progress","40.753142133331615","-73.88112671000178"
"70033505","2026-08-11T19:18:28.000","2026-08-11T19:38:56.000","Illegal Parking","Double Parked Blocking Traffic","MANHATTAN","10027","Closed","40.80723355072292","-73.94960893815248"
